"","ID_point","ID_carre","altitude","NDVI_mean_250","NDVI_var_250","CLC_250","CLC_500","Contains_Water_250","Contains_Forest_250","Contains_Urban_250","Contains_Agri_250","Temp_range","Precip","Dist_1_bat","Bt_v_250","Bt_v_500","Dist_1_bat_log","Bt_v_250_quart","Bt_v_500_quart"
"329","071259P08",71259,-0.10374619585521,-0.646472716374893,-0.907422688009381,"Agriculture","Forest and natural","0","1","0","1",1.18019918365436,1.31321784861193,55.7511700393274,17288.2296721204,85404.4250001094,-0.76561777423181,"3","4"
"330","071259P09",71259,-0.100544351505374,-0.214371625356423,-0.277346766412103,"Forest and natural","Forest and natural","0","1","0","0",1.18019918365436,1.31321784861193,224.46832446004,1546.96499995817,38056.9250000142,0.188960284259215,"1","3"
"331","071259P10",71259,-0.0653240636571801,-0.739732595323796,-0.776483811834536,"Forest and natural","Forest and natural","0","1","0","0",1.19745468689108,1.20459215623277,238.409686452618,1096.17000002973,40232.1500000855,0.230256611076281,"1","3"
"332","080254P01",80254,-0.475160140436168,0.915152861099975,-0.298147766703401,"Agriculture","Agriculture","0","0","0","1",-0.586728515363698,0.210557348919684,278.041986066055,0,8967.29949891244,0.335650560420051,"0","2"
"333","080254P02",80254,-0.475160140436168,0.253566919864739,-1.00354285415731,"Agriculture","Agriculture","0","0","1","1",-0.582257022257359,0.14708840230602,30.452272800614,453462.535375083,550747.290253576,-1.18007383132447,"4","4"
"334","080254P03",80254,-0.433536163888302,0.146995586915189,-0.42526272874576,"Agriculture","Agriculture","0","0","1","1",-0.582257022257359,0.14708840230602,70.2881341204047,413094.687091992,528648.965001435,-0.606819399849063,"4","4"
"335","080254P04",80254,-0.324673455993883,0.539169912932359,-0.414785302285606,"Agriculture","Agriculture","0","0","1","1",-0.650304605007412,0.338583340802685,59.8539424781707,42886.0847060213,134156.809347894,-0.716951935075826,"4","4"
"336","080254P05",80254,-0.459150918686988,0.816708089273926,-0.619670003852008,"Agriculture","Agriculture","0","0","1","1",-0.582257022257359,0.14708840230602,152.361588683994,26508.0348566471,528648.965001435,-0.0765971650077793,"3","4"
"337","080254P06",80254,-0.407921409089615,0.771395283537803,-0.651466794314366,"Agriculture","Agriculture","0","0","0","1",-0.586728515363698,0.210557348919684,93.911312076538,5826.99500002526,11088.4000000681,-0.408241173836603,"2","2"
"338","080254P07",80254,-0.228618125498808,0.887728934960722,-0.560837114987281,"Agriculture","Agriculture","0","0","0","1",-0.660954544970576,0.396424580357475,442.352681426874,0,916.160000023432,0.653882050329628,"0","1"
"339","080254P08",80254,-0.257434724647331,1.49600185826683,-0.162445657884416,"Forest and natural","Forest and natural","0","1","0","1",-0.671854707117687,0.460260135859508,415.010198536228,0,6666.09500075039,0.610153813377084,"0","2"
"340","080254P09",80254,-0.369499276891585,1.62050662436935,0.128174066446683,"Forest and natural","Forest and natural","0","1","0","0",-0.597391306617256,0.282245458312672,578.257836139786,0,0,0.837495360943458,"0","0"
"341","080254P10",80254,-0.3887103429906,1.30165372902732,-0.0285295850399999,"Agriculture","Agriculture","0","1","0","1",-0.597391306617256,0.282245458312672,425.644041196036,0,1278,0.62749334585931,"0","1"
"342","080946P01",80946,-0.324673455993883,-0.76914118533017,-0.0306707200244604,"Agriculture","Agriculture","0","0","0","1",-0.406161081401605,0.100074287338343,855.333172834557,0,0,1.10578953080385,"0","0"
"343","080946P02",80946,-0.42713247518863,-0.140655435911205,-0.236576576901453,"Agriculture","Agriculture","0","0","0","1",-0.386173545014233,0.113188373770549,879.112775083647,0,0,1.12458323666137,"0","0"
"344","080946P03",80946,-0.411123253439451,-0.529493710257819,-0.0960753163214411,"Agriculture","Agriculture","0","0","0","1",-0.386173545014233,0.113188373770549,1105.80523802212,0,0,1.28181304319726,"0","0"
"345","080946P04",80946,-0.471958296086332,-0.363921510528225,0.136073373194806,"Agriculture","Agriculture","0","0","0","1",-0.377997856435184,0.0282454418318383,712.357186416986,0,0,0.980431347700426,"0","0"
"346","080946P05",80946,-0.481563829135839,0.0128079105139028,-0.420339153231896,"Agriculture","Agriculture","0","0","0","1",-0.377997856435184,0.0282454418318383,193.753984141038,1768.03996080299,4700.06000001403,0.0881144395930043,"1","1"
"347","080946P06",80946,-0.404719564739779,-0.257468328955135,0.276480773600243,"Agriculture","Agriculture","0","0","0","1",-0.377997856435184,0.0282454418318383,643.364844507239,0,0,0.910616634590192,"0","0"
"348","080946P07",80946,-0.481563829135839,0.387678288448397,-0.781898871806614,"Agriculture","Agriculture","0","0","0","1",-0.392526618229024,0.026724709938255,178.310279730021,36573.7499996461,171902.646027261,0.0311866234941459,"4","4"
"349","080946P08",80946,-0.401517720389943,-0.908109184297188,-0.352898499404901,"Agriculture","Agriculture","0","0","0","1",-0.392526618229024,0.026724709938255,801.093152541332,0,0,1.06088973033106,"0","0"
"350","080946P09",80946,-0.347086366442734,-0.726237371979758,-0.0461692521420378,"Agriculture","Agriculture","0","0","0","1",-0.40587684109596,0.0878395844304444,840.387308193802,0,0,1.09370807078121,"0","0"
"351","080946P10",80946,-0.324673455993883,-0.512303732198481,0.895325425630061,"Agriculture","Agriculture","0","0","0","1",-0.40587684109596,0.0878395844304444,1435.47495939535,0,0,1.46063550674521,"0","0"
"352","080964P01",80964,-0.600032070079765,-0.80287213839273,1.93840758962526,"Agriculture","Agriculture","0","0","0","1",-0.419636037381391,-0.550882796663698,374.318949167485,0,255.600000003353,0.53942938479874,"0","1"
"353","080964P02",80964,-0.612839447479109,-0.682158200537242,0.664973944703317,"Agriculture","Agriculture","0","0","0","1",-0.421801101837282,-0.539458412335479,279.81768243665,0,255.600000003353,0.340013574405553,"0","1"
"354","080964P03",80964,-0.699289244924677,-0.559420187497113,0.289505758321068,"Agriculture","Agriculture","0","0","0","1",-0.421801101837282,-0.539458412335479,166.239318456696,492.380000026897,1149.36000003014,-0.0168540714423383,"1","1"
"355","080964P04",80964,-0.654463424026975,-0.668870505930872,0.979271866518785,"Agriculture","Agriculture","0","0","0","1",-0.418564088569098,-0.541796629925637,546.892829356569,0,0,0.799275541339071,"0","0"
"356","080964P05",80964,-0.702491089274512,-0.458067678692363,0.478476023829096,"Agriculture","Agriculture","0","0","0","1",-0.421801101837282,-0.539458412335479,78.9039859352242,656.980000003241,1149.36000003014,-0.527573421601848,"1","1"
"357","080964P06",80964,-0.651261579677139,-0.800639521036543,0.342293811603203,"Agriculture","Agriculture","0","0","0","1",-0.424888435370038,-0.570113908771804,807.178370203952,0,0,1.06607606112427,"0","0"
"358","080964P07",80964,-0.689683711875169,0.0664319850816276,0.373643875596214,"Agriculture","Agriculture","0","1","0","1",-0.443367079071016,-0.54163308934925,704.38304625397,0,0,0.972716282158659,"0","0"
"359","080964P08",80964,-0.651261579677139,-0.798756876179905,0.562506760215191,"Agriculture","Agriculture","0","1","0","1",-0.443367079071016,-0.54163308934925,865.132288916948,0,0,1.11359658215302,"0","0"
"360","080964P09",80964,-0.593628381380094,-0.851262420021916,1.03628687118202,"Agriculture","Agriculture","0","0","0","1",-0.448560512315388,-0.543333433535892,890.313270055805,0,0,1.13325988500569,"0","0"
"361","080964P10",80964,-0.628848669228288,-1.19542687746041,-0.144922033478838,"Agriculture","Agriculture","0","0","0","1",-0.443367079071016,-0.54163308934925,710.706525206683,0,0,0.978841427994894,"0","0"
"362","081188P01",81188,-0.619243136178781,0.743945863906305,-0.999336154071298,"Agriculture","Agriculture","0","1","0","1",-0.372525474592973,0.0908217566142206,353.747799407938,0,4142.30499994841,0.500690744534861,"0","1"
